"GEOID","frp_z_h.ss","frp_z_h.m","frp_mm_h.ss","frp_mm_h.m","frp_d_h.ss","frp_d_h.m","frp_z_nh.ss","frp_z_nh.m","frp_mm_nh.ss","frp_mm_nh.m","frp_d_nh.ss","frp_d_nh.m","fri_z_h.ss","fri_mm_h.ss","fri_d_h.ss","fri_z_h.m","fri_mm_h.m","fri_d_h.m","fri_z_nh.ss","fri_mm_nh.ss","fri_d_nh.ss","fri_z_nh.m","fri_mm_nh.m","fri_d_nh.m","frp_base","fri_base","frp_range","fri_counts","is_urban"
53067012510,0.175507900677201,0.0457110609480813,0.0694130925507901,0.0321670428893905,0.226297968397291,0.0332957110609481,0.190180586907449,0.0852144469525959,0.0569977426636569,0.0338600451467269,0.238148984198646,0.054176072234763,0,0,0,0,0,0,0,0,0,0,0,0,0.242937853107,0,0.21077081021761,0,0
53067012530,0.397291196388262,0.273702031602709,0.312641083521445,0.26410835214447,0.656884875846501,0.525395033860045,0.404627539503386,0.308126410835214,0.280474040632054,0.257336343115124,0.658013544018059,0.570541760722348,0,0,1,0,0,0,0,0,1,0,0,0,0.632485875706,0,0.400677200902935,2,0
53067012531,0.25902934537246,0.0829571106094808,0.156884875846501,0.0756207674943567,0.379232505643341,0.105530474040632,0.274266365688488,0.140519187358916,0.104966139954853,0.0699774266365688,0.356094808126411,0.124717832957111,0,0,0,0,0,0,0,0,0,0,0,0,0.43418079096,0,0.364203364323431,0,0
53067012532,0.111738148984199,0.0468397291196388,0.0417607223476298,0.0451467268623025,0.257336343115124,0.203160270880361,0.142212189616253,0.0869074492099323,0.0818284424379233,0.095372460496614,0.367945823927765,0.286681715575621,0,0,0,0,0,0,0,0,0,0,0,0,0.184745762712,0,0.326185101580135,0,0
53067012610,0.551918735891648,0.378668171557562,0.338600451467269,0.27313769751693,0.656884875846501,0.654627539503386,0.401241534988713,0.305304740406321,0.252257336343115,0.236455981941309,0.630925507900677,0.598758465011287,0,0,1,0,0,1,0,0,0,0,0,0,0.690395480226,1,0.453939498284691,3,0
53067012620,0.917042889390519,0.864559819413093,0.773702031602709,0.60665914221219,0.934537246049661,0.826749435665914,0.929458239277652,0.911399548532731,0.622460496613995,0.492099322799097,0.957674943566591,0.882618510158014,1,1,1,1,0,1,1,0,1,1,0,1,0.940677966102,1,0.465575620767494,10,0
53067012710,0.654627539503386,0.475733634311512,0.68961625282167,0.563769751693002,0.684537246049661,0.463318284424379,0.685665914221219,0.56941309255079,0.552483069977427,0.471783295711061,0.756772009029345,0.642776523702032,1,1,1,0,0,0,1,0,1,0,0,0,0.797740112994,1,0.334421828569621,6,0
53067012720,0.715575620767494,0.471218961625282,0.301918735891648,0.236455981941309,0.542889390519187,0.515801354401806,0.368510158013544,0.265237020316027,0.182844243792325,0.180022573363431,0.376410835214447,0.351580135440181,1,0,0,0,0,0,0,0,0,0,0,0,0.579943502825,0,0.535553047404063,1,0
53067012730,0.412528216704289,0.29176072234763,0.269751693002257,0.244356659142212,0.585214446952596,0.573363431151242,0.270316027088036,0.211060948081264,0.202595936794582,0.194130925507901,0.52765237020316,0.512415349887133,0,0,0,0,0,0,0,0,0,0,0,0,0.549717514124,0,0.391083521444695,0,0
53069950100,0.772573363431151,0.624717832957111,0.431151241534989,0.27765237020316,0.717268623024831,0.487020316027088,0.655191873589165,0.487584650112867,0.283860045146727,0.182279909706546,0.749435665914221,0.543453724604966,1,0,1,0,0,0,1,0,1,0,0,0,0.788983050847,1,0.606703141140454,5,0
53071920000,0.633182844243792,0.352708803611738,0.391647855530474,0.241534988713318,0.75,0.568284424379233,0.616252821670429,0.460496613995485,0.272009029345372,0.190180586907449,0.778216704288939,0.683408577878104,0,0,1,0,0,0,0,0,1,0,0,1,0.793785310734,1,0.603604723826551,4,0
53071920100,0.450338600451467,0.224604966139955,0.191873589164786,0.123589164785553,0.684537246049661,0.540067720090293,0.340857787810384,0.228555304740406,0.11568848758465,0.0993227990970655,0.712189616252822,0.626410835214447,0,0,1,0,0,0,0,0,1,0,0,0,0.49011299435,0,0.612866817155756,2,0
53071920200,0.149548532731377,0.180022573363431,0.130361173814898,0.183408577878104,0.456546275395034,0.413092550790068,0.219525959367946,0.22234762979684,0.243792325056433,0.272573363431151,0.42607223476298,0.373024830699774,0,0,0,0,0,0,0,0,0,0,0,0,0.232768361582,0,0.326185101580136,0,0
53071920301,0.351580135440181,0.440744920993228,0.443566591422122,0.500564334085779,0.292325056433409,0.421557562076749,0.436230248306998,0.475169300225734,0.50902934537246,0.547404063205418,0.558126410835214,0.604966139954853,0,0,0,0,0,0,0,0,0,0,0,0,0.392937853107,0,0.312641083521444,0,1
53071920302,0.367945823927765,0.470654627539503,0.424379232505643,0.492099322799097,0.542889390519187,0.624717832957111,0.494356659142212,0.545711060948081,0.598758465011287,0.630925507900677,0.724040632054176,0.756772009029345,0,0,0,0,0,0,0,0,1,0,0,1,0.505649717514,0,0.38882618510158,2,1
53071920400,0.996613995485327,0.997742663656885,0.988713318284424,0.983069977426637,0.845372460496614,0.844243792325056,0.998871331828442,0.999435665914221,0.973476297968397,0.973476297968397,0.897855530474041,0.914785553047404,1,1,1,1,1,1,1,1,1,1,1,1,0.995480225989,1,0.155191873589165,13,1
53071920500,0.888261851015801,0.908577878103837,0.869074492099323,0.887133182844244,0.967832957110609,0.959932279909707,0.940180586907449,0.945259593679458,0.95372460496614,0.957110609480813,0.991534988713318,0.99097065462754,1,1,1,1,1,1,1,1,1,1,1,1,0.954237288136,1,0.122460496613995,13,1
53071920600,0.83352144469526,0.85665914221219,0.80079006772009,0.822799097065463,0.983634311512415,0.987584650112867,0.873024830699774,0.885440180586907,0.890519187358916,0.896162528216704,0.983634311512415,0.983634311512415,1,1,1,1,1,1,1,1,1,1,1,1,0.892655367232,1,0.186794582392777,13,1
53071920701,0.93058690744921,0.942437923250564,0.961625282167043,0.966139954853273,0.994356659142212,0.991534988713318,0.952031602708804,0.949774266365689,0.963318284424379,0.965575620767494,0.991534988713318,0.990406320541761,1,1,1,1,1,1,1,1,1,1,1,1,0.923163841808,1,0.071192817334212,13,1
53071920702,0.767494356659142,0.793453724604966,0.844808126410835,0.857223476297968,0.774830699774266,0.798532731376975,0.811512415349887,0.824492099322799,0.860045146726862,0.864559819413093,0.875846501128668,0.869638826185102,1,1,1,1,1,1,1,1,1,1,1,1,0.759039548023,1,0.116806953105668,13,1
53071920801,0.533295711060948,0.634875846501129,0.618510158013544,0.672686230248307,0.795146726862302,0.851580135440181,0.62979683972912,0.698645598194131,0.772573363431151,0.784424379232506,0.875846501128668,0.918171557562077,0,0,1,0,1,1,0,1,1,1,1,1,0.742937853107,1,0.384875846501129,9,1
53071920802,0.839164785553047,0.874153498871332,0.910270880361174,0.927200902934537,0.957674943566591,0.9627539503386,0.888261851015801,0.91196388261851,0.935665914221219,0.940744920993228,0.988713318284424,0.989841986455982,1,1,1,1,1,1,1,1,1,1,1,1,0.837853107345,1,0.151988879110982,13,1
53071920901,0.072234762979684,0.0863431151241535,0.0733634311512415,0.119638826185102,0.19920993227991,0.169864559819413,0.112866817155756,0.117945823927765,0.14334085778781,0.191873589164786,0.238148984198646,0.217832957110609,0,0,0,0,0,0,0,0,0,0,0,0,0.132768361582,0,0.165914221218962,0,0
53071920902,0.0558690744920993,0.0705417607223476,0.064334085778781,0.100451467268623,0.0270880361173815,0.0152370203160271,0.0716704288939052,0.0761851015801354,0.0857787810383747,0.130925507900677,0.04627539503386,0.0479683972911964,0,0,0,0,0,0,0,0,0,0,0,0,0.0954802259887,0,0.11568848758465,0,0
53073000101,0.12979683972912,0.0931151241534989,0.235327313769752,0.210496613995485,0.170993227990971,0.101015801354402,0.116252821670429,0.0886004514672686,0.167042889390519,0.16647855530474,0.165349887133183,0.152370203160271,0,0,0,0,0,0,0,0,0,0,0,0,0.138418079096,0,0.146726862302483,0,0
53073000102,0.43058690744921,0.303047404063205,0.336343115124153,0.328442437923251,0.625846501128668,0.345372460496614,0.386004514672686,0.321106094808126,0.370767494356659,0.389954853273138,0.668171557562077,0.5372460496614,0,0,0,0,0,0,0,0,1,0,0,0,0.71186440678,1,0.408817002716795,2,1
53073000201,0.267494356659142,0.237020316027088,0.238148984198646,0.261286681715576,0.585214446952596,0.534424379232506,0.336343115124153,0.282167042889391,0.315462753950339,0.328442437923251,0.581264108352144,0.532167042889391,0,0,0,0,0,0,0,0,0,0,0,0,0.543502824859,0,0.348194130925508,0,1
53073000202,0.183972911963883,0.163656884875847,0.176636568848758,0.216704288939052,0.505643340857788,0.370767494356659,0.185665914221219,0.16196388261851,0.230812641083521,0.256207674943567,0.517494356659142,0.488713318284424,0,0,0,0,0,0,0,0,0,0,0,0,0.379661016949,0,0.355530474040632,0,1
53073000203,0.125282167042889,0.160835214446953,0.183408577878104,0.252821670428894,0.292325056433409,0.323363431151242,0.18510158013544,0.182844243792325,0.283295711060948,0.315462753950339,0.42607223476298,0.414785553047404,0,0,0,0,0,0,0,0,0,0,0,0,0.30988700565,0,0.300790067720091,0,1
53073000301,0.348194130925508,0.454288939051919,0.430022573363431,0.501128668171558,0.684537246049661,0.756772009029345,0.450902934537246,0.503950338600451,0.630361173814898,0.650677200902935,0.765801354401806,0.809255079006772,0,0,1,0,0,1,0,0,1,0,1,1,0.590395480226,0,0.461060948081264,5,1
53073000302,0.702595936794582,0.669300225733634,0.636568848758465,0.659142212189616,0.822799097065463,0.806433408577878,0.648984198645598,0.625282167042889,0.668735891647856,0.689051918735892,0.822234762979684,0.819977426636569,1,0,1,1,1,1,0,1,1,0,1,1,0.933898305085,1,0.308616138042111,10,1
53073000401,0.557562076749436,0.625846501128668,0.525959367945824,0.58803611738149,0.625846501128668,0.639390519187359,0.61568848758465,0.663092550790068,0.70823927765237,0.730812641083521,0.613995485327314,0.641647855530474,0,0,0,0,0,0,0,1,0,1,1,0,0.787853107345,1,0.261893739399176,4,1
53073000402,0.265801354401806,0.431151241534989,0.350451467268623,0.401241534988713,0.292325056433409,0.463318284424379,0.367381489841986,0.488148984198646,0.604966139954853,0.608352144469526,0.42607223476298,0.514108352144469,0,0,0,0,0,0,0,0,0,0,0,0,0.509322033898,0,0.34255079006772,0,1
53073000501,0.84706546275395,0.880361173814898,0.906884875846501,0.92607223476298,0.934537246049661,0.954288939051919,0.840857787810384,0.854966139954853,0.923814898419865,0.928893905191874,0.915914221218962,0.931151241534989,1,1,1,1,1,1,1,1,1,1,1,1,0.866101694915,1,0.113431151241535,13,1
53073000502,0.626975169300226,0.720654627539503,0.718961625282167,0.762415349887133,0.75,0.812076749435666,0.68058690744921,0.74548532731377,0.839164785553047,0.844243792325056,0.801354401805869,0.82392776523702,0,1,1,1,1,1,1,1,1,1,1,1,0.809039548023,1,0.21726862302483,12,1
53073000600,0.796839729119639,0.839729119638826,0.84255079006772,0.86568848758465,0.900112866817156,0.922686230248307,0.826749435665914,0.846501128668172,0.910835214446953,0.914221218961625,0.885440180586907,0.903498871331828,1,1,1,1,1,1,1,1,1,1,1,1,0.910169491525,1,0.125846501128668,13,1
53073000700,0.501693002257336,0.579571106094808,0.593679458239278,0.641083521444695,0.717268623024831,0.789503386004515,0.510158013544018,0.516930022573363,0.63431151241535,0.655191873589165,0.712189616252822,0.738148984198646,0,0,1,0,0,1,0,0,1,0,1,1,0.706214689266,1,0.287810383747179,6,1
53073000803,0.693002257336343,0.698081264108352,0.778216704288939,0.786117381489842,0.795146726862302,0.83352144469526,0.680022573363431,0.673250564334086,0.768058690744921,0.77313769751693,0.844243792325056,0.849887133182844,1,1,1,1,1,1,1,1,1,1,1,1,0.709039548023,1,0.176636568848758,13,1
53073000804,0.0225733634311512,0.0417607223476298,0.0468397291196388,0.090293453724605,0.0146726862302483,0.00790067720090293,0.0293453724604966,0.0225733634311512,0.0648984198645598,0.108352144469526,0.0282167042889391,0.0299097065462754,0,0,0,0,0,0,0,0,0,0,0,0,0.0483050847458,0,0.100451467268623,0,1
53073000805,0.0869074492099323,0.0711060948081264,0.126410835214447,0.147291196388262,0.116817155756208,0.0801354401805869,0.118510158013544,0.0976297968397291,0.156884875846501,0.182844243792325,0.211625282167043,0.168171557562077,0,0,0,0,0,0,0,0,0,0,0,0,0.146892655367,0,0.140519187358917,0,0
53073000807,0.2313769751693,0.168171557562077,0.321106094808126,0.25902934537246,0.257336343115124,0.203160270880361,0.23589164785553,0.165349887133183,0.221783295711061,0.189051918735892,0.299661399548533,0.221218961625282,0,0,0,0,0,0,0,0,0,0,0,0,0.300282485876,0,0.155756207674943,0,0
53073000808,0.00169300225733634,0.00338600451467269,0.00112866817155756,0.0090293453724605,0.0372460496613995,0.0220090293453725,0.00733634311512415,0.00282167042889391,0.0090293453724605,0.0293453724604966,0.0135440180586907,0.00282167042889391,0,0,0,0,0,0,0,0,0,0,0,0,0.0423728813559,0,0.0412442131843424,0,1
53073000809,0.00338600451467269,0.00395033860045147,0.00169300225733634,0.00733634311512415,0.0270880361173815,0.0152370203160271,0.0101580135440181,0.00395033860045147,0.00846501128668172,0.0265237020316027,0.0395033860045147,0.0186230248306998,0,0,0,0,0,0,0,0,0,0,0,0,0.0573446327684,0,0.0556516305110637,0,0
53073000902,0.114559819413093,0.0795711060948081,0.144469525959368,0.154063205417607,0.170993227990971,0.148419864559819,0.0948081264108352,0.0716704288939052,0.128103837471783,0.152370203160271,0.218961625282167,0.193566591422122,0,0,0,0,0,0,0,0,0,0,0,0,0.175141242938,0,0.147291196388262,0,1
53073000903,0.751693002257336,0.693002257336343,0.709932279909707,0.709932279909707,0.885440180586907,0.825620767494357,0.682279909706546,0.648984198645598,0.725733634311512,0.737584650112867,0.925507900677201,0.905191873589165,1,1,1,1,1,1,1,1,1,0,1,1,0.955367231638,1,0.306383032992402,12,1
53073000904,0.100451467268623,0.194130925507901,0.211060948081264,0.286117381489842,0.0778781038374718,0.164221218961625,0.119074492099323,0.179458239277652,0.313769751693002,0.358352144469526,0.160270880361174,0.229683972911964,0,0,0,0,0,0,0,0,0,0,0,0,0.127118644068,0,0.280474040632054,0,1
53073001000,0.599887133182844,0.687358916478555,0.61117381489842,0.663656884875847,0.795146726862302,0.789503386004515,0.687923250564334,0.735891647855531,0.793453724604966,0.808126410835214,0.756772009029345,0.741534988713318,0,0,1,1,1,1,1,1,1,1,1,1,0.756497175141,1,0.20823927765237,11,1
53073001101,0.194695259593679,0.263544018058691,0.272009029345372,0.326185101580135,0.19920993227991,0.2872460496614,0.25451467268623,0.274266365688488,0.357787810383747,0.400677200902935,0.401241534988713,0.459932279909707,0,0,0,0,0,0,0,0,0,0,0,0,0.279096045198,0,0.265237020316028,0,1
53073001102,0.147855530474041,0.283860045146727,0.227426636568849,0.298532731376975,0.19920993227991,0.327313769751693,0.203160270880361,0.316027088036117,0.477990970654628,0.49097065462754,0.246049661399549,0.325056433408578,0,0,0,0,0,0,0,0,0,0,0,0,0.320903954802,0,0.343115124153499,0,1
53073001202,0.79627539503386,0.482505643340858,0.725169300225734,0.528216704288939,0.75,0.413092550790068,0.706546275395034,0.545146726862302,0.544582392776524,0.446952595936795,0.778216704288939,0.596501128668172,1,1,1,0,0,0,1,0,1,0,0,0,0.897740112994,1,0.484647562203932,6,0
53073001203,0.322234762979684,0.39334085778781,0.42607223476298,0.485327313769752,0.456546275395034,0.512415349887133,0.387697516930023,0.405191873589165,0.510158013544018,0.545146726862302,0.548532731376975,0.566591422121896,0,0,0,0,0,0,0,0,0,0,0,0,0.650847457627,1,0.328612694647316,1,1
53073001204,0.479119638826185,0.454853273137698,0.566027088036117,0.571670428893905,0.585214446952596,0.480812641083521,0.517494356659142,0.456546275395034,0.510722347629797,0.501128668171558,0.668171557562077,0.591986455981941,0,0,0,0,0,0,0,0,1,0,0,0,0.656497175141,1,0.213318284424379,2,1
53073010101,0.340293453724605,0.0270880361173815,0.0727990970654628,0.0163656884875846,0.379232505643341,0.0513544018058691,0.222911963882618,0.0801354401805869,0.0378103837471783,0.0203160270880361,0.2686230248307,0.0795711060948081,0,0,0,0,0,0,0,0,0,0,0,0,0.320903954802,0,0.362866817155756,0,0
53073010102,0.632054176072235,0.036117381489842,0.244920993227991,0.0186230248306998,0.505643340857788,0.0648984198645598,0.700902934537246,0.354966139954853,0.209367945823928,0.036117381489842,0.641647855530474,0.15744920993228,0,0,0,0,0,0,1,0,0,0,0,0,0.508474576271,0,0.682279909706546,1,0
53073010103,0.315462753950339,0.0214446952595937,0.0880361173814898,0.00620767494356659,0.456546275395034,0.124153498871332,0.207674943566591,0.0553047404063205,0.0214446952595937,0.00225733634311512,0.391647855530474,0.122460496613995,0,0,0,0,0,0,0,0,0,0,0,0,0.430508474576,0,0.454288939051919,0,0
53073010201,0.595936794582393,0.31038374717833,0.394469525959368,0.292889390519187,0.684537246049661,0.377539503386005,0.580699774266366,0.437923250564334,0.350451467268623,0.31941309255079,0.892212189616253,0.764108352144469,0,0,1,0,0,0,0,0,1,0,0,1,0.753389830508,1,0.599322799097066,4,0
53073010202,0.47686230248307,0.336907449209932,0.418171557562077,0.356094808126411,0.717268623024831,0.487020316027088,0.559819413092551,0.454853273137698,0.42607223476298,0.396162528216704,0.738148984198646,0.599887133182844,0,0,1,0,0,0,0,0,1,0,0,0,0.761581920904,1,0.424674471694068,3,0
53073010301,0.360609480812641,0.296839729119639,0.255079006772009,0.251128668171558,0.684537246049661,0.645033860045147,0.314334085778781,0.257336343115124,0.237584650112867,0.233634311512415,0.602708803611738,0.554176072234763,0,0,1,0,0,0,0,0,0,0,0,0,0.501129943503,0,0.450902934537246,1,0
53073010302,0.881489841986456,0.880925507900677,0.920993227990971,0.922121896162528,0.862866817155756,0.809255079006772,0.911399548532731,0.896726862302483,0.937358916478555,0.937358916478555,0.915914221218962,0.859480812641084,1,1,1,1,1,1,1,1,1,1,1,1,0.941807909605,1,0.132552830598228,13,1
53073010303,0.503950338600451,0.394469525959368,0.422686230248307,0.380361173814898,0.822799097065463,0.783860045146727,0.519751693002257,0.432279909706546,0.404063205417607,0.382054176072235,0.836343115124153,0.7872460496614,0,0,1,0,0,1,0,0,1,0,0,1,0.74406779661,1,0.455981941309255,5,0
53073010405,0.199774266365688,0.105530474040632,0.156320541760722,0.135440180586907,0.19920993227991,0.0321670428893905,0.278216704288939,0.183408577878104,0.17607223476298,0.153498871331828,0.367945823927765,0.204853273137698,0,0,0,0,0,0,0,0,0,0,0,0,0.398587570621,0,0.366420527731609,0,1
53073010406,0.123024830699774,0.0603837471783296,0.0852144469525959,0.0801354401805869,0.292325056433409,0.152370203160271,0.220090293453725,0.137133182844244,0.125846501128668,0.133747178329571,0.477426636568849,0.338600451467269,0,0,0,0,0,0,0,0,0,0,0,0,0.303672316384,0,0.417042889390519,0,1
53073010407,0.513544018058691,0.36117381489842,0.503386004514673,0.409142212189616,0.542889390519187,0.558126410835214,0.538374717832957,0.436794582392777,0.452031602708804,0.410835214446953,0.641647855530474,0.665349887133183,0,0,0,0,0,0,0,0,0,0,0,1,0.592655367232,0,0.304176072234763,1,0
