"GEOID","prox_hzw-tsdfs","wwdis","prox_rskmns","ppr80h","prox_npl","txcrls_rsei","hghvlr_wa","dslpm_wa","pm25_wa","ozn_wa","cardiod","lowbw","ppvrty_185","poc","pnmply","pndplm","phbrd","plmng","trnexp","dslpm_wa_z","dslpm_wa_mm","dslpm_wa_d","ozn_wa_z","ozn_wa_mm","ozn_wa_d","pm25_wa_z","pm25_wa_mm","pm25_wa_d","txcrls_rsei_z","txcrls_rsei_mm","txcrls_rsei_d","hghvlr_wa_z","hghvlr_wa_mm","hghvlr_wa_d","ppr80h_z","ppr80h_mm","ppr80h_d","prox_hzw-tsdfs_z","prox_hzw-tsdfs_mm","prox_hzw-tsdfs_d","prox_npl_z","prox_npl_mm","prox_npl_d","prox_rskmns_z","prox_rskmns_mm","prox_rskmns_d","wwdis_z","wwdis_mm","wwdis_d","cardiod_z","cardiod_mm","cardiod_d","lowbw_z","lowbw_mm","lowbw_d","pndplm_z","pndplm_mm","pndplm_d","phbrd_z","phbrd_mm","phbrd_d","plmng_z","plmng_mm","plmng_d","ppvrty_185_z","ppvrty_185_mm","ppvrty_185_d","poc_z","poc_mm","poc_d","trnexp_z","trnexp_mm","trnexp_d","pnmply_z","pnmply_mm","pnmply_d","envex.rnk_z","enveff.rnk_z","senspop.rnk_z","soecon.rnk_z","envex.rnk_mm","enveff.rnk_mm","senspop.rnk_mm","soecon.rnk_mm","envex.rnk_d","enveff.rnk_d","senspop.rnk_d","soecon.rnk_d","frp_z_h.ss","frp_z_h.m","frp_mm_h.ss","frp_mm_h.m","frp_d_h.ss","frp_d_h.m","envex.scr_z","enveff.scr_z","senspop.scr_z","soecon.scr_z","envex.scr_mm","enveff.scr_mm","senspop.scr_mm","soecon.scr_mm","envex.scr_d","enveff.scr_d","senspop.scr_d","soecon.scr_d","frp_z_nh.ss","frp_z_nh.m","frp_mm_nh.ss","frp_mm_nh.m","frp_d_nh.ss","frp_d_nh.m","fri7_z_h.ss","fri9_z_h.ss","fri7_mm_h.ss","fri9_mm_h.ss","fri7_d_h.ss","fri9_d_h.ss","fri7_z_h.m","fri9_z_h.m","fri7_mm_h.m","fri9_mm_h.m","fri7_d_h.m","fri9_d_h.m","fri7_z_nh.ss","fri9_z_nh.ss","fri7_mm_nh.ss","fri9_mm_nh.ss","fri7_d_nh.ss","fri9_d_nh.ss","fri7_z_nh.m","fri9_z_nh.m","fri7_mm_nh.m","fri9_mm_nh.m","fri7_d_nh.m","fri9_d_nh.m"
53003960500,1.964531481,0.000769926,1.455312285,31.02,0.009261227,810.1946667,25000,1.686103,0.400453635,52.19351959,196.07,2.76,35.85,13.04,6.8,6.92,30.86,1.39,28,0.128066855236403,0.018325817947861,2,10.231687888929,0.769178774008134,4,9.72970751197792,0.7002268175,4,0.130352460014648,0.00714190880862984,5,0.363484521559297,0.0921481734706052,3,2.55585639117466,0.528089887640449,9,0.592015567555646,0.0764290702742835,7,0.0294661276825172,0.00261700965623025,1,1.61292998516489,0.160434535439533,9,0.00298993184539684,0.000174453262350575,9,2.50346543376482,0.126016286289053,6,2.37665315198762,0.309070548712206,8,0.864736020672098,0.106889094840902,5,3.1222341306535,0.3086,6,0.183715678285392,0.0267977636398689,3,2.56204369929715,0.3585,9,0.746273312026968,0.144236696116704,2,4.86695772243429,0.591836734693878,8,2.19672873066134,0.204204204204204,8,7.27834617115579,0.881961588648558,3.29938234350437,3.30787469588071,0.388507479553623,0.17919303534106,0.373829130443824,0.383574547447603,2,4.5,8,6,0.534979423868313,0.566529492455418,0.589849108367627,0.606310013717421,0.578189300411523,0.572702331961591,20.5832992377173,2.39662900171156,4.88011858575244,14.5426892940307,1.58702149173523,0.383872478136423,0.435086835001259,1.74106449349556,18,17.5,14,41,0.508916323731139,0.540466392318244,0.465706447187929,0.482853223593964,0.547325102880658,0.55281207133059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53003960600,1.62840298,0.042408403,0.874236073,10.85,0.009140331,634.7233333,12385.8,1.686103,0.400453635,52.19351959,187.84,1.38,29.94,7.47,4.5,7.03,21.85,0.83,30,0.128066855236403,0.018325817947861,2,10.231687888929,0.769178774008134,4,9.72970751197792,0.7002268175,4,0.102155627725562,0.00559702653423127,5,0.168775582707495,0.0427868609266091,1,0.893972980149746,0.184712291453864,5,0.490722558400175,0.0633521666600733,7,0.0290814770339254,0.00258284722835762,1,0.968920272843364,0.0963763308273294,8,0.164688859243775,0.009609084839878,10,2.39838296056706,0.120726777255754,5,1.18832657599381,0.154535274356103,3,0.878481824468909,0.108588198949645,5,2.21065507954566,0.2185,2,0.109700728760342,0.0160015423173318,2,2.13968168359712,0.2994,8,0.450209042227095,0.0870145880419149,1,5.2026099791539,0.63265306122449,9,1.45371754234941,0.135135135135135,5,7.19820114820359,0.468720175733656,2.42492593330764,2.83074778002097,0.375431755472512,0.0832387100136454,0.236506750193777,0.329869057163359,2,4,3,4,0.150891632373114,0.181069958847737,0.132373113854595,0.139917695473251,0.181069958847737,0.277091906721536,20.3603934665764,1.27369307383549,3.58670953656087,12.4450558801024,1.53611529691684,0.178316360504751,0.275262051611857,1.49729252566852,16,15.5,8,32,0.164609053497942,0.199588477366255,0.117969821673525,0.128257887517147,0.183127572016461,0.229080932784636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53005010100,1.511654727,4.535e-06,3.355200792,19.74,0.156963306,61.91066667,44042.75,5.780762,0.455923223,64.94133759,106.57,1.21,7.54,16.97,1.9,2.69,12.55,3.88,27,0.447290587202377,0.0640053654455055,5,12.6837101661951,0.953512337496611,10,10.1150846880312,0.7279616115,6,0.0101092382608437,0.000553877217012586,2,0.657422594946445,0.166665394891479,4,1.62645406711115,0.336057201225741,8,0.455540234304385,0.0588101369093488,7,0.499404756633869,0.0443542186662549,7,3.7185860515606,0.369879431321418,10,1.76112261683209e-05,1.02756049900881e-06,4,1.36070949801763,0.0684936789402986,1,1.0419385195308,0.135498320268757,3,0.336147383758373,0.0415508186592524,2,1.26973552623789,0.1255,1,0.512817864566418,0.0748023905918643,5,0.538851031874492,0.0754,1,0.955166055350756,0.184610643106637,3,4.69913159407449,0.571428571428571,7,0.613791851214197,0.0570570570570571,1,8.47575085987639,1.15920328181601,1.62439791317752,2.03022305071905,0.472160635059268,0.188845846405441,0.175271108080294,0.249027702415344,5,4.5,1,1,0.222908093278464,0.0795610425240055,0.216735253772291,0.197530864197531,0.113854595336077,0.083676268861454,23.913617274636,3.15000136041808,2.40264801754844,8.92564130707662,1.91269858655061,0.404551007841631,0.203991999209056,1.13034948084338,27,18,4,20,0.211934156378601,0.0720164609053498,0.194787379972565,0.135802469135802,0.146090534979424,0.145404663923182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53005010201,1.334136384,3.496186238,2.582537994,9.38,0.135527486,75.0786,38000,2.694137,0.447739057,64.94133759,161.92,2.5,12.64,21.57,3.8,1.79,12.44,1.57,28,0.206654199244436,0.0295713299629618,3,12.6837101661951,0.953512337496611,10,10.0582248681705,0.7238695285,6,0.0122252192618741,0.000669810152597032,2,0.564148551388651,0.143019180991649,4,0.77285406025849,0.159686755192373,5,0.402044719674511,0.0519038785758275,6,0.431203144784871,0.038296949156587,7,2.8622399544646,0.28470060178344,10,13.5770951629564,0.792181449911139,10,2.06743062699648,0.104067715998997,4,2.15276553622067,0.279955207166853,7,0.223681716329921,0.0276490577695397,1,1.25860637023103,0.1244,1,0.207506197775587,0.0302679776363987,3,0.903325867757769,0.1264,3,1.19967155644221,0.23186768029587,4,4.86695772243429,0.591836734693878,8,1.22758370242839,0.114114114114114,4,8.33601151952514,3.32036838204335,2.85321769591726,2.24896911571499,0.456220878423987,0.309670387390082,0.32995472142284,0.27462470047518,4,4.5,6,1,0.810013717421125,0.686556927297668,0.645404663923182,0.671467764060357,0.302469135802469,0.400548696844993,23.5249630042605,9.02271852106943,4.22019616321715,9.8873331333992,1.85064218710382,0.663384817309683,0.384022923165851,1.2465355645098,25,19,11,24,0.735939643347051,0.582304526748971,0.464334705075446,0.436899862825789,0.332647462277092,0.373113854595336,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53005010202,1.550430476,2.394e-06,3.11563394,12.78,0.143811617,75.6296,31000,2.694137,0.447739057,64.94133759,172.42,1.39,36.93,27.73,2.8,6.26,25.08,10.91,24,0.206654199244436,0.0295713299629618,3,12.6837101661951,0.953512337496611,10,10.0582248681705,0.7238695285,6,0.01231376053121,0.000674661259137912,2,0.456098689172845,0.115627100018779,3,1.05299305864643,0.217568947906027,6,0.467225385330799,0.0603186871534765,7,0.457560479702231,0.040637853965472,7,3.45307289467664,0.343469431898283,10,9.29686338410618e-06,5.42443182938719e-07,3,2.20149696582716,0.110816178313656,5,1.19693763813869,0.15565509518477,3,0.782261197891233,0.0966944701884461,5,2.53744756956545,0.2508,3,1.44196982021124,0.210333526123,8,2.63922660571949,0.3693,9,1.52709631442555,0.295151017053626,6,4.19565320899508,0.510204081632653,5,0.904535359684079,0.0840840840840841,3,8.29719438840773,0.999280842693634,2.29763579119059,3.19084689529056,0.449186216682805,0.154510916018947,0.228953662686408,0.400208571381249,4,4,3,6,0.537722908093278,0.494513031550069,0.44718792866941,0.491083676268861,0.395747599451303,0.476680384087792,23.4170016833141,2.71543055760974,3.39843460396585,14.0281900764921,1.82325495723749,0.33099773168322,0.266471273498426,1.81656717908181,24,16.5,8,39,0.593964334705075,0.571330589849108,0.501371742112483,0.528120713305898,0.5,0.534293552812071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53005010300,1.367968097,4.413365446,1.081001517,27.02,0.093798161,67.15076667,68695.07,5.780762,0.455923223,64.94133759,184.63,4.36,19.08,22.09,3.8,6.21,19.56,2.82,26,0.447290587202377,0.0640053654455055,5,12.6837101661951,0.953512337496611,10,10.1150846880312,0.7279616115,7,0.0109512801945037,0.0006000120325931,2,1.03794827770358,0.263133729978492,6,2.22628109895356,0.459993190330269,9,0.412239975371243,0.0532200836839585,6,0.298434385466559,0.0265052020724295,5,1.19807946290925,0.119170282541335,9,17.1388703490587,1,10,2.35739696555312,0.118663675919558,5,3.75442309516885,0.488241881298992,10,0.776013105256319,0.0959221501390176,5,1.97896628631181,0.1956,1,0.372718138679716,0.0543666859456333,4,1.36356468012802,0.1908,5,1.22731130873951,0.237209780152044,4,4.53130546571468,0.551020408163265,7,1.22758370242839,0.114114114114114,4,8.61287034714733,3.91440796152437,4.13211909519873,2.61065939239182,0.496951263838008,0.387187580358484,0.521456772452973,0.317033910535634,6,4.5,9,3,0.950617283950617,0.923868312757202,0.910836762688615,0.923868312757202,0.666666666666667,0.705075445816187,24.2949849993268,10.6369526358797,6.11182006072196,11.4774626872585,2.0092130564532,0.829444379313996,0.606905557218551,1.43903313851407,30,19.5,15,30,0.905349794238683,0.844993141289438,0.756515775034294,0.757201646090535,0.615912208504801,0.6440329218107,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0
53005010400,1.174610207,4.082373006,1.37037676,37.23,0.100856252,42.5429,51264.92,5.780762,0.455923223,64.94133759,161.44,2.35,39.31,23.62,9.9,8.96,28.81,3.77,25,0.447290587202377,0.0640053654455055,5,12.6837101661951,0.953512337496611,10,10.1150846880312,0.7279616115,7,0.00699699389575853,0.000383359794916275,2,0.768901805432034,0.194926861382883,5,3.06752203234793,0.633810010214505,10,0.353971180955466,0.045697596054809,6,0.320890871048958,0.0284996561875863,6,1.51879551211038,0.15107119010387,9,15.8534937843738,0.925002258695801,10,2.06130188007851,0.103759214864613,4,2.02359960404743,0.263157894736842,7,1.11965820017659,0.138399752857584,7,2.91482713234372,0.2881,5,0.498279213766855,0.0726817042606516,5,2.80931486246502,0.3931,9,1.30863596453732,0.252927881651942,5,4.36347933735488,0.530612244897959,6,3.19817859316871,0.297297297297297,10,8.51471383935663,3.88510922330049,2.76174678849569,3.68766039950176,0.479376053546491,0.416407604285045,0.315257307261151,0.434698533370883,6,5,5,8,0.936213991769547,0.907407407407407,0.873799725651577,0.890946502057613,0.728395061728395,0.768861454046639,24.0219842407565,10.5573366904183,4.08490148412594,16.2123733038131,1.94078953561992,0.892040355628285,0.366917109601455,1.97311888096543,29,20.5,11,47,0.927297668038409,0.91358024691358,0.832647462277092,0.840877914951989,0.785322359396433,0.805212620027435,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
53005010500,1.015629466,2.901e-06,1.64379514,35.4,0.109459414,45.9787,42766.48,5.780762,0.455923223,64.94133759,220.35,4.09,43.17,22.66,3.1,4.79,30.59,6.06,23,0.447290587202377,0.0640053654455055,5,12.6837101661951,0.953512337496611,10,10.1150846880312,0.7279616115,6,0.00754909932803449,0.000413609217517281,2,0.637722480996421,0.161671153293872,4,2.91674133615677,0.602655771195097,10,0.306062010487185,0.0395125334362341,6,0.348263255935473,0.0309307118164046,6,1.82182648913344,0.18121300312095,9,1.12657479855033e-05,6.57321501130002e-07,3,2.81347788203233,0.141621302003329,8,3.52192441725702,0.458006718924972,10,0.598567274424762,0.0739882607352487,4,3.09491711136392,0.3059,6,0.80094748950322,0.116830537883169,7,3.0851722872708,0.4317,9,1.25760872952693,0.243065543455928,5,4.02782708063527,0.489795918367347,5,1.00144986250737,0.0930930930930931,3,8.46774726055689,0.99229678250976,4.28328003059158,3.15406661857786,0.470841789071603,0.199398094968265,0.515203871090997,0.386506627210106,5,4,10,6,0.825102880658436,0.830589849108368,0.831275720164609,0.842935528120713,0.770233196159122,0.774348422496571,23.8913570217532,2.69645217873043,6.33540229928934,13.8664898352323,1.90756407695351,0.427156338445093,0.599628020928301,1.75437335353479,27,17,18,39,0.745541838134431,0.742798353909465,0.694787379972565,0.714677640603567,0.720850480109739,0.735939643347051,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
53005010600,1.692236143,2.79e-05,1.160384001,25.18,0.085788562,75.139,80000,5.780762,0.455923223,64.93625641,216.96,4.1,29.59,24.36,6,3.82,34.08,2.56,24,0.447290587202377,0.0640053654455055,5,12.6827328093992,0.95343886358789,10,10.1150846880312,0.7279616115,7,0.0122349250561897,0.000670341925437448,2,1.21244772468349,0.307371666828867,7,2.07467646453185,0.428668709567586,9,0.509958812228534,0.065835562496659,7,0.272950519579268,0.0242418736899665,5,1.2860594724647,0.127921457168144,9,0.000108346904100609,6.32170626733094e-06,6,2.77019360692414,0.13944251274174,8,3.5305354794019,0.459126539753639,10,0.47735427730743,0.0590052517763361,3,3.44801487921812,0.3408,7,0.338354054971658,0.0493541546173125,4,2.11466870466395,0.2959,8,1.34796945819116,0.260530100678036,5,4.19565320899508,0.510204081632653,5,1.93829005646588,0.18018018018018,8,8.67572116332724,0.762452494580612,4.25983793904535,3.1526597363292,0.508313376994421,0.150934841685807,0.514293999275533,0.373640593621436,6,4.5,10,6,0.820987654320988,0.827846364883402,0.812757201646091,0.821673525377229,0.817558299039781,0.821673525377229,24.4697907343725,2.07187680785423,6.30072908632604,13.8603046398133,2.0534478492877,0.323336962314312,0.598569052495379,1.69597376888452,31,18,18,40,0.739368998628258,0.739368998628258,0.685185185185185,0.709190672153635,0.779835390946502,0.796296296296296,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0
53005010701,0.101817245,2.6e-08,0.092028576,1.43,0.063624683,23.57516667,26000,1.528903,0.395523943,64.91091156,338.43,1.08,18.67,19.19,2.7,10.71,19.1,4.26,31,0.115811385204576,0.0165721127268329,2,12.6778577682891,0.953072376827836,10,9.69545828009661,0.6977619715,3,0.0039490316716902,0.000216364340791368,2,0.378920216161555,0.0960613278953009,3,0.117823166969045,0.0243445692883895,1,0.0306828343900829,0.00396114668993637,2,0.202432467429821,0.0179788714589966,4,0.101995737445744,0.0101452877089688,2,1.00968441094085e-07,5.89119580468116e-09,1,4.32114962385387,0.217512581061887,10,0.929994711647329,0.120940649496081,2,1.33834144239858,0.165430954587581,8,1.93242617937401,0.191,1,0.563042294601274,0.0821283979178716,5,1.33426376194917,0.1867,5,1.07316653631228,0.207417300184919,4,5.3704361075137,0.653061224489796,9,0.872230525409648,0.0810810810810811,2,8.10123966654469,0.0833401124765301,3.5502278478084,2.83958480662318,0.433884908099907,0.0131708343824647,0.290800977407239,0.345186450641334,3,0.5,6,4,0.489026063100137,0.52400548696845,0.215363511659808,0.208504801097394,0.205761316872428,0.213305898491084,22.8719966814236,0.226467153601567,5.2511443355012,12.4839068475587,1.76368415329076,0.0282149405187435,0.338453230557967,1.56681895826125,20,5,12,34,0.399862825788752,0.430041152263374,0.218792866941015,0.236625514403292,0.175582990397805,0.179698216735254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53005010703,0.212770274,1.07e-07,0.365057829,10.99,0.100901616,22.69896667,18000,1.466981,0.382804051,65.23911285,144.89,1.89,33.03,20.2,8.1,8.75,13.57,10,30,0.110983883834914,0.0158813179768552,2,12.7409867582471,0.957818170447357,10,9.60708632286009,0.6914020255,3,0.00380823337733077,0.000208650112930899,2,0.255434659343492,0.0647560924977356,2,0.905508115377484,0.187095675859721,5,0.0641187559167856,0.008277716280498,3,0.321035204128818,0.0285124750101943,6,0.404595443041489,0.0402442031224793,6,4.15523969121701e-07,2.42445365808032e-08,2,1.84998779363587,0.0931223528353182,3,1.62749074538283,0.211646136618141,5,1.09341621110995,0.135156008649985,7,1.3729331546652,0.1357,1,1.32169552723304,0.192789666473877,8,2.36051055474993,0.3303,8,1.1268514398128,0.217793301828642,4,5.2026099791539,0.63265306122449,9,2.61669157622894,0.243243243243243,9,8.04597848867149,0.311928208237872,2.35107632938486,3.43343676610341,0.425249842294352,0.0616484328223691,0.261858852609813,0.415865610677761,2,2.5,3,8,0.406035665294925,0.41358024691358,0.342935528120713,0.348422496570645,0.302469135802469,0.337448559670782,22.7182998576629,0.847628966994273,3.4774785390187,15.0947084429538,1.73006625653488,0.132065047258715,0.304768489453459,1.88763528142024,19,11,8,46,0.493827160493827,0.508916323731139,0.41358024691358,0.430041152263374,0.417695473251029,0.411522633744856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53005010705,0.437066892,0.618028383,0.252091089,2.96,0.083909774,67.1178,44775.27,2.412982,0.405043756,65.50554657,281.85,1.63,7.9,15.8,2.8,1.84,14.63,1.64,29,0.184735072801698,0.0264347969386733,3,12.7922348555179,0.961670804446453,10,9.7615975607867,0.702521878,4,0.0109459827157241,0.000599721787895336,2,0.668729549956491,0.169531858770657,5,0.243885716243617,0.0503915560095335,1,0.131710999100636,0.0170038589487132,4,0.266972844364484,0.023710971430686,5,0.279393832259837,0.0277906791339709,6,2.40005239943944,0.140035623734749,10,3.59872358089772,0.181148009846328,10,1.40360312961588,0.182530795072788,4,0.229929808964835,0.0284213778189682,1,1.48017774891318,0.1463,1,0.216758066466218,0.0316175053017158,3,0.564578667348606,0.079,1,0.892976612681842,0.172590918430245,3,5.03478385079409,0.612244897959184,8,0.904535359684079,0.0840840840840841,3,8.29764070749231,0.611252372147175,3.38200560807973,2.12077445741408,0.458819490209637,0.0604353492106991,0.312474937108518,0.254295169540596,4,3.5,8,1,0.462962962962963,0.438271604938272,0.219478737997257,0.239368998628258,0.364883401920439,0.4519890260631,23.4182430217785,1.66100789570401,5.00232671051359,9.32374011485285,1.86075905994368,0.129466344628826,0.363678804919116,1.1542587835942,24,13,14,20,0.296982167352538,0.240054869684499,0.125514403292181,0.123456790123457,0.175582990397805,0.227709190672154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53005010707,0.249806097,1.142e-06,0.164940993,1.96,0.080024077,43.65146667,21716.79,2.412982,0.405043756,65.50554657,129.64,0.45,8.5,20.67,2.9,2.62,16.26,1.43,30,0.184735072801698,0.0264347969386733,3,12.7922348555179,0.961670804446453,10,9.7615975607867,0.702521878,4,0.00717513164549577,0.000393119822182769,2,0.312805894684218,0.0793004657319002,2,0.161491893188341,0.0333673816819884,1,0.0752795766953229,0.00971857561317313,3,0.254609855752114,0.0226129628654943,5,0.182804938936231,0.0181831981078139,4,4.43484460510568e-06,2.58759446497919e-07,3,1.65527239676275,0.0833210147116478,2,0.38749779651972,0.0503919372900336,1,0.327400054069494,0.0404695705900525,2,1.64509160610583,0.1626,1,0.189002460394324,0.0275689223057644,3,0.607458059805462,0.085,2,1.15183352361997,0.222621738237107,4,5.2026099791539,0.63265306122449,8,0.936840193958511,0.0870870870870871,3,8.16831375324141,0.124051386319058,1.38108937090798,2.28829750946646,0.435589659864901,0.0195782956676483,0.114886943374696,0.277150517994622,3,1.5,1,1,0.0473251028806584,0.0308641975308642,0.0212620027434842,0.0226337448559671,0.0123456790123457,0.01440329218107,23.058548515436,0.337095349708307,2.04277019328247,10.0602358771075,1.77032106493921,0.0419411885139581,0.133712952001681,1.2580003794445,21,8,3,23,0.0596707818930041,0.037037037037037,0.0336076817558299,0.0308641975308642,0.0301783264746228,0.046639231824417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53005010708,0.386325543,6.4e-08,0.435624797,6.59,0.096538062,35.84516667,28092.7,2.412982,0.405043756,65.50554657,175.77,3.51,15.57,16.82,6,3.07,15.88,1.77,29,0.184735072801698,0.0264347969386733,3,12.7922348555179,0.961670804446453,10,9.7615975607867,0.702521878,4,0.00592072200699073,0.000324391704233461,2,0.4112224942557,0.104250386159862,3,0.542975293934269,0.112189308818522,3,0.116419990115897,0.0150297932918173,4,0.307151834321171,0.027279435051938,6,0.482805171511809,0.0480235497583502,7,2.48537701155738e-07,1.45014050576767e-08,1,2.24427051202552,0.11296925914738,5,3.02248281285382,0.393057110862262,9,0.38363288778372,0.0474204510349089,2,1.60664543080938,0.1588,1,0.233940108320248,0.0341237709658762,3,1.11272023425542,0.1557,4,0.947193049880382,0.183069652763509,3,5.03478385079409,0.612244897959184,8,1.93829005646588,0.18018018018018,7,8.20324809299587,0.266681506896685,3.56078087496322,2.56055980144027,0.441980622823642,0.0472690178957906,0.434780790096308,0.302164242124396,3,2,8,2,0.494513031550069,0.512345679012346,0.43758573388203,0.438271604938272,0.279149519890261,0.342249657064472,23.155710705369,0.724676269210424,5.26675332487934,11.2572056183091,1.79520225724922,0.101261050711016,0.506026370009642,1.37153895290366,22,10.5,14,28,0.373113854595336,0.377229080932785,0.269547325102881,0.288751714677641,0.242798353909465,0.286008230452675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53005010803,0.816962517,5.4967e-05,0.326215153,1.49,0.067485402,147.248,70542.14,5.780762,0.455923223,64.93625641,154.1,2.03,14.47,19.4,2.3,1.97,19.18,2.26,28,0.447290587202377,0.0640053654455055,5,12.6827328093992,0.95343886358789,10,10.1150846880312,0.7279616115,6,0.0238222615181445,0.00130520298089351,3,1.06645908613257,0.270361600121715,6,0.122766796352361,0.0253660197480422,1,0.246193320316379,0.0317834996420953,5,0.214715984397964,0.0190698218161136,4,0.361545908264529,0.0359621622550181,6,0.000213458934684524,1.24546676844581e-05,7,1.96758312512449,0.0990417183513185,3,1.74804561541118,0.227323628219485,6,0.246174849815612,0.0304294099474822,2,1.94052011101536,0.1918,1,0.298703189154666,0.0435704646230962,4,1.03410801475118,0.1447,3,1.08432874397081,0.209574686665297,4,4.86695772243429,0.591836734693878,8,0.743011188311922,0.0690690690690691,2,8.62739762560278,0.173960543530312,2.51208646800754,2.32322801649411,0.49897007105313,0.0261862689422999,0.280414997422774,0.282213246912638,6,2.5,4,2,0.289437585733882,0.253772290809328,0.222908093278464,0.243484224965706,0.251714677640604,0.349108367626886,24.3353894322836,0.472717734132959,3.71562874053568,10.2138038194538,2.017072643636,0.0560969790644769,0.326365346570803,1.28098036499882,30,11.5,9,24,0.237311385459534,0.191358024691358,0.211934156378601,0.211934156378601,0.242798353909465,0.290123456790123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53005010805,0.714263699,7.4347e-05,0.428334154,2,0.067546026,138.9263333,80000,5.780762,0.455923223,64.93625641,166.18,0.95,12.89,25.43,5,3.24,18.08,3.38,26,0.447290587202377,0.0640053654455055,5,12.6827328093992,0.95343886358789,10,10.1150846880312,0.7279616115,7,0.0224850365950816,0.00123193747860786,3,1.21244772468349,0.307371666828867,6,0.164787646110552,0.0340483486550902,1,0.215244822105185,0.027788055815452,5,0.214908869695411,0.0190869527636003,4,0.474724914905006,0.0472198247195278,7,0.000288719257317854,1.68458744034858e-05,7,2.1218232558935,0.106805663566659,4,0.818050903763854,0.106382978723404,2,0.404876402742427,0.0500463392029657,2,1.8292285509467,0.1808,1,0.446733088204767,0.0651629072681704,5,0.921192281281459,0.1289,3,1.40484356387983,0.27152249845901,5,4.53130546571468,0.551020408163265,6,1.61524171372157,0.15015015015015,6,8.67940655657813,0.196872187200945,1.9876092607292,2.53695300589923,0.508457627974575,0.0299127779456824,0.183172917120242,0.307906268252058,7,3,2,2,0.240054869684499,0.179012345679012,0.142661179698217,0.152263374485597,0.229080932784636,0.264746227709191,24.4800408459114,0.534977486036736,2.93987415965735,11.1534210664914,2.05400944484087,0.0640800139140369,0.213188642290063,1.39760230324356,31,12,6,28,0.270919067215364,0.213305898491084,0.243484224965706,0.234567901234568,0.294238683127572,0.339506172839506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53005010807,0.211111997,9.17e-07,0.120730787,0.36,0.058782985,19.91886667,26000,2.412982,0.405043756,65.50554657,261.15,3.28,23.25,15.53,7,6.49,12.75,9.15,31,0.184735072801698,0.0264347969386733,3,12.7922348555179,0.961670804446453,10,9.7615975607867,0.702521878,4,0.00336149366248412,0.000184173595155401,2,0.378920216161555,0.0960613278953009,3,0.0296617762998994,0.00612870275791624,1,0.0636190307615442,0.00821320188070701,3,0.187027803288861,0.0166107190080794,4,0.133806543442224,0.0133094373800289,3,3.56107924946725e-06,2.07777944342024e-07,3,3.3344213700601,0.167843898426001,9,2.82442838352152,0.367301231802912,9,0.811002424011838,0.100247142415817,5,1.28997035534129,0.1275,1,1.20935140741823,0.176402544823597,8,1.66157645770318,0.2325,6,0.878625202835169,0.169817135812616,3,5.3704361075137,0.653061224489796,9,2.2613383992102,0.21021021021021,8,8.19071375519306,0.0761980263521344,4.16391523611518,3.06667902213087,0.439841171622358,0.0103308920929896,0.459799797652216,0.367860638687375,3,1,10,6,0.65843621399177,0.693415637860082,0.521947873799726,0.467764060356653,0.554183813443073,0.436899862825789,23.1208491989303,0.207059357435889,6.15884975358162,13.4823003540336,1.78687298087558,0.0221311344023379,0.535145130228913,1.66973825775204,22,7,18,40,0.551440329218107,0.578189300411523,0.395061728395062,0.403292181069959,0.484910836762689,0.441700960219479,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
